pair,component,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,head_type
gpqa_orgn_vs_gpqa_ver1,v,16,0,1,1,1,0.059148,,0.059148,0.57679,,0.57679,0.005851,,0.005851,kv_head
gpqa_orgn_vs_gpqa_ver1,v,16,1,1,1,1,0.115206,,0.115206,0.483148,,0.483148,0.006078,,0.006078,kv_head
gpqa_orgn_vs_gpqa_ver1,v,16,2,1,1,1,0.087704,,0.087704,0.525431,,0.525431,0.006079,,0.006079,kv_head
gpqa_orgn_vs_gpqa_ver1,v,16,3,1,1,1,0.04235,,0.04235,0.439833,,0.439833,0.00552,,0.00552,kv_head
gpqa_orgn_vs_gpqa_ver1,v,16,4,1,1,1,0.095618,,0.095618,0.553489,,0.553489,0.005324,,0.005324,kv_head
gpqa_orgn_vs_gpqa_ver1,v,16,5,1,1,1,0.061324,,0.061324,0.511649,,0.511649,0.005055,,0.005055,kv_head
gpqa_orgn_vs_gpqa_ver1,v,16,6,1,1,1,0.07448,,0.07448,0.486563,,0.486563,0.004937,,0.004937,kv_head
gpqa_orgn_vs_gpqa_ver1,v,16,7,1,1,1,0.100282,,0.100282,0.516339,,0.516339,0.005106,,0.005106,kv_head
gpqa_orgn_vs_gpqa_ver1,v,17,0,1,1,1,0.05373,,0.05373,0.523477,,0.523477,0.004762,,0.004762,kv_head
gpqa_orgn_vs_gpqa_ver1,v,17,1,1,1,1,0.105543,,0.105543,0.512547,,0.512547,0.007623,,0.007623,kv_head
gpqa_orgn_vs_gpqa_ver1,v,17,2,1,1,1,0.062866,,0.062866,0.514215,,0.514215,0.004916,,0.004916,kv_head
gpqa_orgn_vs_gpqa_ver1,v,17,3,1,1,1,0.195394,,0.195394,0.628586,,0.628586,0.007324,,0.007324,kv_head
gpqa_orgn_vs_gpqa_ver1,v,17,4,1,1,1,0.030706,,0.030706,0.484711,,0.484711,0.00436,,0.00436,kv_head
gpqa_orgn_vs_gpqa_ver1,v,17,5,1,1,1,0.117944,,0.117944,0.521311,,0.521311,0.005633,,0.005633,kv_head
gpqa_orgn_vs_gpqa_ver1,v,17,6,1,1,1,0.087817,,0.087817,0.526018,,0.526018,0.004785,,0.004785,kv_head
gpqa_orgn_vs_gpqa_ver1,v,17,7,1,1,1,0.07539,,0.07539,0.564439,,0.564439,0.004229,,0.004229,kv_head
gpqa_orgn_vs_gpqa_ver1,v,18,0,1,1,1,0.190086,,0.190086,0.607816,,0.607816,0.005784,,0.005784,kv_head
gpqa_orgn_vs_gpqa_ver1,v,18,1,1,1,1,0.065745,,0.065745,0.416486,,0.416486,0.00894,,0.00894,kv_head
gpqa_orgn_vs_gpqa_ver1,v,18,2,1,1,1,0.068207,,0.068207,0.486192,,0.486192,0.005573,,0.005573,kv_head
gpqa_orgn_vs_gpqa_ver1,v,18,3,1,1,1,0.086472,,0.086472,0.536124,,0.536124,0.004917,,0.004917,kv_head
gpqa_orgn_vs_gpqa_ver1,v,18,4,1,1,1,0.104482,,0.104482,0.49642,,0.49642,0.007109,,0.007109,kv_head
gpqa_orgn_vs_gpqa_ver1,v,18,5,1,1,1,0.088152,,0.088152,0.542537,,0.542537,0.006487,,0.006487,kv_head
gpqa_orgn_vs_gpqa_ver1,v,18,6,1,1,1,0.039427,,0.039427,0.428641,,0.428641,0.005208,,0.005208,kv_head
gpqa_orgn_vs_gpqa_ver1,v,18,7,1,1,1,0.038303,,0.038303,0.494315,,0.494315,0.005052,,0.005052,kv_head
gpqa_orgn_vs_gpqa_ver1,v,19,0,1,1,1,0.07981,,0.07981,0.503542,,0.503542,0.005648,,0.005648,kv_head
gpqa_orgn_vs_gpqa_ver1,v,19,1,1,1,1,0.088731,,0.088731,0.497227,,0.497227,0.005565,,0.005565,kv_head
gpqa_orgn_vs_gpqa_ver1,v,19,2,1,1,1,0.022445,,0.022445,0.378461,,0.378461,0.004999,,0.004999,kv_head
gpqa_orgn_vs_gpqa_ver1,v,19,3,1,1,1,0.088917,,0.088917,0.485171,,0.485171,0.005031,,0.005031,kv_head
gpqa_orgn_vs_gpqa_ver1,v,19,4,1,1,1,0.120692,,0.120692,0.567427,,0.567427,0.00509,,0.00509,kv_head
gpqa_orgn_vs_gpqa_ver1,v,19,5,1,1,1,0.056747,,0.056747,0.505197,,0.505197,0.005654,,0.005654,kv_head
gpqa_orgn_vs_gpqa_ver1,v,19,6,1,1,1,0.023243,,0.023243,0.430138,,0.430138,0.005258,,0.005258,kv_head
gpqa_orgn_vs_gpqa_ver1,v,19,7,1,1,1,0.092054,,0.092054,0.544193,,0.544193,0.005305,,0.005305,kv_head
gpqa_orgn_vs_gpqa_ver1,v,20,0,1,1,1,0.029838,,0.029838,0.373749,,0.373749,0.006491,,0.006491,kv_head
gpqa_orgn_vs_gpqa_ver1,v,20,1,1,1,1,0.108529,,0.108529,0.469551,,0.469551,0.006088,,0.006088,kv_head
gpqa_orgn_vs_gpqa_ver1,v,20,2,1,1,1,0.08973,,0.08973,0.450888,,0.450888,0.006475,,0.006475,kv_head
gpqa_orgn_vs_gpqa_ver1,v,20,3,1,1,1,0.025581,,0.025581,0.423474,,0.423474,0.004459,,0.004459,kv_head
gpqa_orgn_vs_gpqa_ver1,v,20,4,1,1,1,0.040191,,0.040191,0.414767,,0.414767,0.005072,,0.005072,kv_head
gpqa_orgn_vs_gpqa_ver1,v,20,5,1,1,1,0.029203,,0.029203,0.391978,,0.391978,0.004505,,0.004505,kv_head
gpqa_orgn_vs_gpqa_ver1,v,20,6,1,1,1,0.079153,,0.079153,0.560833,,0.560833,0.00526,,0.00526,kv_head
gpqa_orgn_vs_gpqa_ver1,v,20,7,1,1,1,0.100776,,0.100776,0.490336,,0.490336,0.005989,,0.005989,kv_head
gpqa_orgn_vs_gpqa_ver1,v,21,0,1,1,1,0.078606,,0.078606,0.544187,,0.544187,0.005117,,0.005117,kv_head
gpqa_orgn_vs_gpqa_ver1,v,21,1,1,1,1,0.195241,,0.195241,0.585363,,0.585363,0.00524,,0.00524,kv_head
gpqa_orgn_vs_gpqa_ver1,v,21,2,1,1,1,0.065602,,0.065602,0.510301,,0.510301,0.005,,0.005,kv_head
gpqa_orgn_vs_gpqa_ver1,v,21,3,1,1,1,0.024711,,0.024711,0.4286,,0.4286,0.004682,,0.004682,kv_head
gpqa_orgn_vs_gpqa_ver1,v,21,4,1,1,1,0.058408,,0.058408,0.460528,,0.460528,0.005669,,0.005669,kv_head
gpqa_orgn_vs_gpqa_ver1,v,21,5,1,1,1,0.221761,,0.221761,0.585147,,0.585147,0.006355,,0.006355,kv_head
gpqa_orgn_vs_gpqa_ver1,v,21,6,1,1,1,0.042841,,0.042841,0.412465,,0.412465,0.00478,,0.00478,kv_head
gpqa_orgn_vs_gpqa_ver1,v,21,7,1,1,1,0.027695,,0.027695,0.432034,,0.432034,0.00457,,0.00457,kv_head
gpqa_orgn_vs_gpqa_ver1,v,22,0,1,1,1,0.031738,,0.031738,0.440171,,0.440171,0.005347,,0.005347,kv_head
gpqa_orgn_vs_gpqa_ver1,v,22,1,1,1,1,0.035885,,0.035885,0.443495,,0.443495,0.006278,,0.006278,kv_head
gpqa_orgn_vs_gpqa_ver1,v,22,2,1,1,1,0.072911,,0.072911,0.492007,,0.492007,0.007788,,0.007788,kv_head
gpqa_orgn_vs_gpqa_ver1,v,22,3,1,1,1,0.103177,,0.103177,0.545376,,0.545376,0.004665,,0.004665,kv_head
gpqa_orgn_vs_gpqa_ver1,v,22,4,1,1,1,0.082232,,0.082232,0.518807,,0.518807,0.004575,,0.004575,kv_head
gpqa_orgn_vs_gpqa_ver1,v,22,5,1,1,1,0.146742,,0.146742,0.51235,,0.51235,0.009755,,0.009755,kv_head
gpqa_orgn_vs_gpqa_ver1,v,22,6,1,1,1,0.033505,,0.033505,0.448342,,0.448342,0.00499,,0.00499,kv_head
gpqa_orgn_vs_gpqa_ver1,v,22,7,1,1,1,0.085347,,0.085347,0.547903,,0.547903,0.005395,,0.005395,kv_head
gpqa_orgn_vs_gpqa_ver1,v,23,0,1,1,1,0.057683,,0.057683,0.448359,,0.448359,0.004952,,0.004952,kv_head
gpqa_orgn_vs_gpqa_ver1,v,23,1,1,1,1,0.060733,,0.060733,0.487257,,0.487257,0.004501,,0.004501,kv_head
gpqa_orgn_vs_gpqa_ver1,v,23,2,1,1,1,0.079476,,0.079476,0.499971,,0.499971,0.005322,,0.005322,kv_head
gpqa_orgn_vs_gpqa_ver1,v,23,3,1,1,1,0.063142,,0.063142,0.411441,,0.411441,0.006875,,0.006875,kv_head
gpqa_orgn_vs_gpqa_ver1,v,23,4,1,1,1,0.063864,,0.063864,0.423375,,0.423375,0.009955,,0.009955,kv_head
gpqa_orgn_vs_gpqa_ver1,v,23,5,1,1,1,0.056477,,0.056477,0.456416,,0.456416,0.004762,,0.004762,kv_head
gpqa_orgn_vs_gpqa_ver1,v,23,6,1,1,1,0.050106,,0.050106,0.478389,,0.478389,0.004503,,0.004503,kv_head
gpqa_orgn_vs_gpqa_ver1,v,23,7,1,1,1,0.026968,,0.026968,0.40909,,0.40909,0.004692,,0.004692,kv_head
gpqa_orgn_vs_gpqa_ver1,v,24,0,1,1,1,0.102049,,0.102049,0.569454,,0.569454,0.004576,,0.004576,kv_head
gpqa_orgn_vs_gpqa_ver1,v,24,1,1,1,1,0.05632,,0.05632,0.396543,,0.396543,0.005773,,0.005773,kv_head
gpqa_orgn_vs_gpqa_ver1,v,24,2,1,1,1,0.051812,,0.051812,0.411192,,0.411192,0.005335,,0.005335,kv_head
gpqa_orgn_vs_gpqa_ver1,v,24,3,1,1,1,0.045185,,0.045185,0.443771,,0.443771,0.004396,,0.004396,kv_head
gpqa_orgn_vs_gpqa_ver1,v,24,4,1,1,1,0.10585,,0.10585,0.553499,,0.553499,0.004344,,0.004344,kv_head
gpqa_orgn_vs_gpqa_ver1,v,24,5,1,1,1,0.029843,,0.029843,0.433263,,0.433263,0.004567,,0.004567,kv_head
gpqa_orgn_vs_gpqa_ver1,v,24,6,1,1,1,0.062601,,0.062601,0.493169,,0.493169,0.004606,,0.004606,kv_head
gpqa_orgn_vs_gpqa_ver1,v,24,7,1,1,1,0.038522,,0.038522,0.486735,,0.486735,0.004503,,0.004503,kv_head
gpqa_orgn_vs_gpqa_ver1,v,25,0,1,1,1,0.10008,,0.10008,0.434054,,0.434054,0.017219,,0.017219,kv_head
gpqa_orgn_vs_gpqa_ver1,v,25,1,1,1,1,0.058932,,0.058932,0.50594,,0.50594,0.004905,,0.004905,kv_head
gpqa_orgn_vs_gpqa_ver1,v,25,2,1,1,1,0.157818,,0.157818,0.536641,,0.536641,0.006712,,0.006712,kv_head
gpqa_orgn_vs_gpqa_ver1,v,25,3,1,1,1,0.01554,,0.01554,0.38942,,0.38942,0.004551,,0.004551,kv_head
gpqa_orgn_vs_gpqa_ver1,v,25,4,1,1,1,0.116834,,0.116834,0.549785,,0.549785,0.004807,,0.004807,kv_head
gpqa_orgn_vs_gpqa_ver1,v,25,5,1,1,1,0.075681,,0.075681,0.484765,,0.484765,0.005091,,0.005091,kv_head
gpqa_orgn_vs_gpqa_ver1,v,25,6,1,1,1,0.021914,,0.021914,0.439171,,0.439171,0.004636,,0.004636,kv_head
gpqa_orgn_vs_gpqa_ver1,v,25,7,1,1,1,0.073408,,0.073408,0.506707,,0.506707,0.004859,,0.004859,kv_head
gpqa_orgn_vs_gpqa_ver1,v,26,0,1,1,1,0.042993,,0.042993,0.422611,,0.422611,0.005349,,0.005349,kv_head
gpqa_orgn_vs_gpqa_ver1,v,26,1,1,1,1,0.127166,,0.127166,0.523084,,0.523084,0.007214,,0.007214,kv_head
gpqa_orgn_vs_gpqa_ver1,v,26,2,1,1,1,0.048039,,0.048039,0.465551,,0.465551,0.004729,,0.004729,kv_head
gpqa_orgn_vs_gpqa_ver1,v,26,3,1,1,1,0.042048,,0.042048,0.503167,,0.503167,0.005247,,0.005247,kv_head
gpqa_orgn_vs_gpqa_ver1,v,26,4,1,1,1,0.087023,,0.087023,0.516053,,0.516053,0.006144,,0.006144,kv_head
gpqa_orgn_vs_gpqa_ver1,v,26,5,1,1,1,0.04863,,0.04863,0.420644,,0.420644,0.006578,,0.006578,kv_head
gpqa_orgn_vs_gpqa_ver1,v,26,6,1,1,1,0.148947,,0.148947,0.493106,,0.493106,0.018877,,0.018877,kv_head
gpqa_orgn_vs_gpqa_ver1,v,26,7,1,1,1,0.057806,,0.057806,0.492442,,0.492442,0.005186,,0.005186,kv_head
gpqa_orgn_vs_gpqa_ver1,v,27,0,1,1,1,0.111666,,0.111666,0.562366,,0.562366,0.007977,,0.007977,kv_head
gpqa_orgn_vs_gpqa_ver1,v,27,1,1,1,1,0.084634,,0.084634,0.507373,,0.507373,0.005707,,0.005707,kv_head
gpqa_orgn_vs_gpqa_ver1,v,27,2,1,1,1,0.067705,,0.067705,0.46256,,0.46256,0.004147,,0.004147,kv_head
gpqa_orgn_vs_gpqa_ver1,v,27,3,1,1,1,0.062267,,0.062267,0.466277,,0.466277,0.004707,,0.004707,kv_head
gpqa_orgn_vs_gpqa_ver1,v,27,4,1,1,1,0.063465,,0.063465,0.502202,,0.502202,0.004959,,0.004959,kv_head
gpqa_orgn_vs_gpqa_ver1,v,27,5,1,1,1,0.03309,,0.03309,0.462919,,0.462919,0.005933,,0.005933,kv_head
gpqa_orgn_vs_gpqa_ver1,v,27,6,1,1,1,0.117442,,0.117442,0.548928,,0.548928,0.005269,,0.005269,kv_head
gpqa_orgn_vs_gpqa_ver1,v,27,7,1,1,1,0.070084,,0.070084,0.556271,,0.556271,0.005982,,0.005982,kv_head
gpqa_orgn_vs_gpqa_ver1,v,28,0,1,1,1,0.069248,,0.069248,0.456868,,0.456868,0.006866,,0.006866,kv_head
gpqa_orgn_vs_gpqa_ver1,v,28,1,1,1,1,0.05052,,0.05052,0.483454,,0.483454,0.00772,,0.00772,kv_head
gpqa_orgn_vs_gpqa_ver1,v,28,2,1,1,1,0.029318,,0.029318,0.536911,,0.536911,0.008246,,0.008246,kv_head
gpqa_orgn_vs_gpqa_ver1,v,28,3,1,1,1,0.033504,,0.033504,0.442678,,0.442678,0.008698,,0.008698,kv_head
gpqa_orgn_vs_gpqa_ver1,v,28,4,1,1,1,0.059729,,0.059729,0.495378,,0.495378,0.006485,,0.006485,kv_head
gpqa_orgn_vs_gpqa_ver1,v,28,5,1,1,1,0.073596,,0.073596,0.502943,,0.502943,0.005107,,0.005107,kv_head
gpqa_orgn_vs_gpqa_ver1,v,28,6,1,1,1,0.044163,,0.044163,0.522821,,0.522821,0.006926,,0.006926,kv_head
gpqa_orgn_vs_gpqa_ver1,v,28,7,1,1,1,0.034005,,0.034005,0.450205,,0.450205,0.007317,,0.007317,kv_head
gpqa_orgn_vs_gpqa_ver1,v,29,0,1,1,1,0.042582,,0.042582,0.454695,,0.454695,0.004836,,0.004836,kv_head
gpqa_orgn_vs_gpqa_ver1,v,29,1,1,1,1,0.038404,,0.038404,0.440751,,0.440751,0.009367,,0.009367,kv_head
gpqa_orgn_vs_gpqa_ver1,v,29,2,1,1,1,0.023614,,0.023614,0.441878,,0.441878,0.006095,,0.006095,kv_head
gpqa_orgn_vs_gpqa_ver1,v,29,3,1,1,1,0.324388,,0.324388,0.625965,,0.625965,0.06102,,0.06102,kv_head
gpqa_orgn_vs_gpqa_ver1,v,29,4,1,1,1,0.073775,,0.073775,0.489533,,0.489533,0.005846,,0.005846,kv_head
gpqa_orgn_vs_gpqa_ver1,v,29,5,1,1,1,0.094525,,0.094525,0.469785,,0.469785,0.012277,,0.012277,kv_head
gpqa_orgn_vs_gpqa_ver1,v,29,6,1,1,1,0.039074,,0.039074,0.491823,,0.491823,0.00653,,0.00653,kv_head
gpqa_orgn_vs_gpqa_ver1,v,29,7,1,1,1,0.205267,,0.205267,0.591983,,0.591983,0.008453,,0.008453,kv_head
gpqa_orgn_vs_gpqa_ver1,v,30,0,1,1,1,0.01654,,0.01654,0.464333,,0.464333,0.010506,,0.010506,kv_head
gpqa_orgn_vs_gpqa_ver1,v,30,1,1,1,1,0.072223,,0.072223,0.532387,,0.532387,0.005942,,0.005942,kv_head
gpqa_orgn_vs_gpqa_ver1,v,30,2,1,1,1,0.03126,,0.03126,0.513603,,0.513603,0.008886,,0.008886,kv_head
gpqa_orgn_vs_gpqa_ver1,v,30,3,1,1,1,0.156416,,0.156416,0.567165,,0.567165,0.007681,,0.007681,kv_head
gpqa_orgn_vs_gpqa_ver1,v,30,4,1,1,1,0.111636,,0.111636,0.481642,,0.481642,0.007798,,0.007798,kv_head
gpqa_orgn_vs_gpqa_ver1,v,30,5,1,1,1,0.025788,,0.025788,0.416514,,0.416514,0.007411,,0.007411,kv_head
gpqa_orgn_vs_gpqa_ver1,v,30,6,1,1,1,0.032481,,0.032481,0.470242,,0.470242,0.008067,,0.008067,kv_head
gpqa_orgn_vs_gpqa_ver1,v,30,7,1,1,1,0.135534,,0.135534,0.489337,,0.489337,0.006283,,0.006283,kv_head
gpqa_orgn_vs_gpqa_ver1,v,31,0,1,1,1,0.1098,,0.1098,0.625171,,0.625171,0.008483,,0.008483,kv_head
gpqa_orgn_vs_gpqa_ver1,v,31,1,1,1,1,0.086738,,0.086738,0.479636,,0.479636,0.006358,,0.006358,kv_head
gpqa_orgn_vs_gpqa_ver1,v,31,2,1,1,1,0.065135,,0.065135,0.486921,,0.486921,0.006885,,0.006885,kv_head
gpqa_orgn_vs_gpqa_ver1,v,31,3,1,1,1,0.064613,,0.064613,0.540485,,0.540485,0.005426,,0.005426,kv_head
gpqa_orgn_vs_gpqa_ver1,v,31,4,1,1,1,0.101142,,0.101142,0.504284,,0.504284,0.00625,,0.00625,kv_head
gpqa_orgn_vs_gpqa_ver1,v,31,5,1,1,1,0.03541,,0.03541,0.386309,,0.386309,0.006835,,0.006835,kv_head
gpqa_orgn_vs_gpqa_ver1,v,31,6,1,1,1,0.214051,,0.214051,0.548181,,0.548181,0.016285,,0.016285,kv_head
gpqa_orgn_vs_gpqa_ver1,v,31,7,1,1,1,0.03465,,0.03465,0.393259,,0.393259,0.006059,,0.006059,kv_head
gpqa_orgn_vs_gpqa_ver1,v,32,0,1,1,1,0.119607,,0.119607,0.50488,,0.50488,0.013626,,0.013626,kv_head
gpqa_orgn_vs_gpqa_ver1,v,32,1,1,1,1,0.034047,,0.034047,0.401557,,0.401557,0.006301,,0.006301,kv_head
gpqa_orgn_vs_gpqa_ver1,v,32,2,1,1,1,0.020271,,0.020271,0.487069,,0.487069,0.005188,,0.005188,kv_head
gpqa_orgn_vs_gpqa_ver1,v,32,3,1,1,1,0.051151,,0.051151,0.463707,,0.463707,0.005885,,0.005885,kv_head
gpqa_orgn_vs_gpqa_ver1,v,32,4,1,1,1,0.216715,,0.216715,0.577983,,0.577983,0.009921,,0.009921,kv_head
gpqa_orgn_vs_gpqa_ver1,v,32,5,1,1,1,0.049616,,0.049616,0.45466,,0.45466,0.005682,,0.005682,kv_head
gpqa_orgn_vs_gpqa_ver1,v,32,6,1,1,1,0.162147,,0.162147,0.467785,,0.467785,0.022013,,0.022013,kv_head
gpqa_orgn_vs_gpqa_ver1,v,32,7,1,1,1,0.08463,,0.08463,0.511853,,0.511853,0.007922,,0.007922,kv_head
gpqa_orgn_vs_gpqa_ver1,v,33,0,1,1,1,0.031407,,0.031407,0.461171,,0.461171,0.007361,,0.007361,kv_head
gpqa_orgn_vs_gpqa_ver1,v,33,1,1,1,1,0.045929,,0.045929,0.498449,,0.498449,0.006095,,0.006095,kv_head
gpqa_orgn_vs_gpqa_ver1,v,33,2,1,1,1,0.033889,,0.033889,0.496215,,0.496215,0.007763,,0.007763,kv_head
gpqa_orgn_vs_gpqa_ver1,v,33,3,1,1,1,0.048855,,0.048855,0.506652,,0.506652,0.006164,,0.006164,kv_head
gpqa_orgn_vs_gpqa_ver1,v,33,4,1,1,1,0.038933,,0.038933,0.450407,,0.450407,0.005389,,0.005389,kv_head
gpqa_orgn_vs_gpqa_ver1,v,33,5,1,1,1,0.054963,,0.054963,0.490667,,0.490667,0.007487,,0.007487,kv_head
gpqa_orgn_vs_gpqa_ver1,v,33,6,1,1,1,0.042338,,0.042338,0.435378,,0.435378,0.009337,,0.009337,kv_head
gpqa_orgn_vs_gpqa_ver1,v,33,7,1,1,1,0.044731,,0.044731,0.439368,,0.439368,0.007617,,0.007617,kv_head
gpqa_orgn_vs_gpqa_ver1,v,34,0,1,1,1,0.151978,,0.151978,0.46682,,0.46682,0.027021,,0.027021,kv_head
gpqa_orgn_vs_gpqa_ver1,v,34,1,1,1,1,0.026511,,0.026511,0.477423,,0.477423,0.005546,,0.005546,kv_head
gpqa_orgn_vs_gpqa_ver1,v,34,2,1,1,1,0.036561,,0.036561,0.502131,,0.502131,0.006879,,0.006879,kv_head
gpqa_orgn_vs_gpqa_ver1,v,34,3,1,1,1,0.045808,,0.045808,0.475017,,0.475017,0.00567,,0.00567,kv_head
gpqa_orgn_vs_gpqa_ver1,v,34,4,1,1,1,0.097814,,0.097814,0.454672,,0.454672,0.023967,,0.023967,kv_head
gpqa_orgn_vs_gpqa_ver1,v,34,5,1,1,1,0.040366,,0.040366,0.400092,,0.400092,0.006345,,0.006345,kv_head
gpqa_orgn_vs_gpqa_ver1,v,34,6,1,1,1,0.034731,,0.034731,0.42543,,0.42543,0.006482,,0.006482,kv_head
gpqa_orgn_vs_gpqa_ver1,v,34,7,1,1,1,0.028986,,0.028986,0.513224,,0.513224,0.007025,,0.007025,kv_head
gpqa_orgn_vs_gpqa_ver1,v,35,0,1,1,1,0.023664,,0.023664,0.482931,,0.482931,0.008764,,0.008764,kv_head
gpqa_orgn_vs_gpqa_ver1,v,35,1,1,1,1,0.025357,,0.025357,0.475479,,0.475479,0.010693,,0.010693,kv_head
gpqa_orgn_vs_gpqa_ver1,v,35,2,1,1,1,0.028658,,0.028658,0.45751,,0.45751,0.010287,,0.010287,kv_head
gpqa_orgn_vs_gpqa_ver1,v,35,3,1,1,1,0.027195,,0.027195,0.496045,,0.496045,0.008853,,0.008853,kv_head
gpqa_orgn_vs_gpqa_ver1,v,35,4,1,1,1,0.060378,,0.060378,0.467406,,0.467406,0.010903,,0.010903,kv_head
gpqa_orgn_vs_gpqa_ver1,v,35,5,1,1,1,0.057418,,0.057418,0.451294,,0.451294,0.019632,,0.019632,kv_head
gpqa_orgn_vs_gpqa_ver1,v,35,6,1,1,1,0.026197,,0.026197,0.471018,,0.471018,0.010492,,0.010492,kv_head
gpqa_orgn_vs_gpqa_ver1,v,35,7,1,1,1,0.084902,,0.084902,0.405193,,0.405193,0.035094,,0.035094,kv_head
gpqa_orgn_vs_gpqa_ver1,v,36,0,1,1,1,0.103905,,0.103905,0.51102,,0.51102,0.006549,,0.006549,kv_head
gpqa_orgn_vs_gpqa_ver1,v,36,1,1,1,1,0.258758,,0.258758,0.593488,,0.593488,0.017005,,0.017005,kv_head
gpqa_orgn_vs_gpqa_ver1,v,36,2,1,1,1,0.047105,,0.047105,0.393581,,0.393581,0.007988,,0.007988,kv_head
gpqa_orgn_vs_gpqa_ver1,v,36,3,1,1,1,0.067406,,0.067406,0.445863,,0.445863,0.016718,,0.016718,kv_head
gpqa_orgn_vs_gpqa_ver1,v,36,4,1,1,1,0.045055,,0.045055,0.401987,,0.401987,0.025471,,0.025471,kv_head
gpqa_orgn_vs_gpqa_ver1,v,36,5,1,1,1,0.032083,,0.032083,0.476162,,0.476162,0.007437,,0.007437,kv_head
gpqa_orgn_vs_gpqa_ver1,v,36,6,1,1,1,0.049255,,0.049255,0.413768,,0.413768,0.00734,,0.00734,kv_head
gpqa_orgn_vs_gpqa_ver1,v,36,7,1,1,1,0.060963,,0.060963,0.434093,,0.434093,0.011806,,0.011806,kv_head
gpqa_orgn_vs_gpqa_ver1,v,37,0,1,1,1,0.019312,,0.019312,0.451821,,0.451821,0.00743,,0.00743,kv_head
gpqa_orgn_vs_gpqa_ver1,v,37,1,1,1,1,0.036407,,0.036407,0.478463,,0.478463,0.006834,,0.006834,kv_head
gpqa_orgn_vs_gpqa_ver1,v,37,2,1,1,1,0.086518,,0.086518,0.457889,,0.457889,0.015533,,0.015533,kv_head
gpqa_orgn_vs_gpqa_ver1,v,37,3,1,1,1,0.023109,,0.023109,0.449066,,0.449066,0.00696,,0.00696,kv_head
gpqa_orgn_vs_gpqa_ver1,v,37,4,1,1,1,0.157761,,0.157761,0.455765,,0.455765,0.107025,,0.107025,kv_head
gpqa_orgn_vs_gpqa_ver1,v,37,5,1,1,1,0.035564,,0.035564,0.457753,,0.457753,0.007422,,0.007422,kv_head
gpqa_orgn_vs_gpqa_ver1,v,37,6,1,1,1,0.057572,,0.057572,0.433317,,0.433317,0.016371,,0.016371,kv_head
gpqa_orgn_vs_gpqa_ver1,v,37,7,1,1,1,0.266998,,0.266998,0.630309,,0.630309,0.026141,,0.026141,kv_head
gpqa_orgn_vs_gpqa_ver1,v,38,0,1,1,1,0.306867,,0.306867,0.635492,,0.635492,0.011746,,0.011746,kv_head
gpqa_orgn_vs_gpqa_ver1,v,38,1,1,1,1,0.033045,,0.033045,0.404391,,0.404391,0.007822,,0.007822,kv_head
gpqa_orgn_vs_gpqa_ver1,v,38,2,1,1,1,0.034207,,0.034207,0.369044,,0.369044,0.012967,,0.012967,kv_head
gpqa_orgn_vs_gpqa_ver1,v,38,3,1,1,1,0.043999,,0.043999,0.414148,,0.414148,0.009817,,0.009817,kv_head
gpqa_orgn_vs_gpqa_ver1,v,38,4,1,1,1,0.035054,,0.035054,0.401265,,0.401265,0.005414,,0.005414,kv_head
gpqa_orgn_vs_gpqa_ver1,v,38,5,1,1,1,0.056025,,0.056025,0.363151,,0.363151,0.021566,,0.021566,kv_head
gpqa_orgn_vs_gpqa_ver1,v,38,6,1,1,1,0.156065,,0.156065,0.521836,,0.521836,0.017972,,0.017972,kv_head
gpqa_orgn_vs_gpqa_ver1,v,38,7,1,1,1,0.039802,,0.039802,0.438602,,0.438602,0.008258,,0.008258,kv_head
gpqa_orgn_vs_gpqa_ver1,v,39,0,1,1,1,0.052929,,0.052929,0.426997,,0.426997,0.014685,,0.014685,kv_head
gpqa_orgn_vs_gpqa_ver1,v,39,1,1,1,1,0.04064,,0.04064,0.36722,,0.36722,0.011855,,0.011855,kv_head
gpqa_orgn_vs_gpqa_ver1,v,39,2,1,1,1,0.05208,,0.05208,0.466584,,0.466584,0.007752,,0.007752,kv_head
gpqa_orgn_vs_gpqa_ver1,v,39,3,1,1,1,0.043443,,0.043443,0.44134,,0.44134,0.013047,,0.013047,kv_head
gpqa_orgn_vs_gpqa_ver1,v,39,4,1,1,1,0.054309,,0.054309,0.413141,,0.413141,0.010115,,0.010115,kv_head
gpqa_orgn_vs_gpqa_ver1,v,39,5,1,1,1,0.304675,,0.304675,0.616791,,0.616791,0.016206,,0.016206,kv_head
gpqa_orgn_vs_gpqa_ver1,v,39,6,1,1,1,0.034977,,0.034977,0.362016,,0.362016,0.013201,,0.013201,kv_head
gpqa_orgn_vs_gpqa_ver1,v,39,7,1,1,1,0.24721,,0.24721,0.616146,,0.616146,0.043234,,0.043234,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,0,0,1,1,1,0.987946,,0.987946,0.995059,,0.995059,0.026051,,0.026051,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,0,1,1,1,1,0.87656,,0.87656,0.957056,,0.957056,0.038074,,0.038074,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,0,2,1,1,1,0.985261,,0.985261,0.994492,,0.994492,0.016805,,0.016805,kv_head
