pair,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,l2_mean_mean,l2_mean_std,l2_mean_median
gsm8k_orgn_vs_gpqa_ver1,7,19,1,1,1,0.051855,,0.051855,0.425695,,0.425695,0.020726,,0.020726,1.407642,,1.407642
gsm8k_orgn_vs_gpqa_ver1,7,20,1,1,1,0.17263,,0.17263,0.594864,,0.594864,0.015399,,0.015399,0.668338,,0.668338
gsm8k_orgn_vs_gpqa_ver1,7,21,1,1,1,0.111559,,0.111559,0.54491,,0.54491,0.066616,,0.066616,1.167729,,1.167729
gsm8k_orgn_vs_gpqa_ver1,7,22,1,1,1,0.103526,,0.103526,0.535604,,0.535604,0.009996,,0.009996,1.031428,,1.031428
gsm8k_orgn_vs_gpqa_ver1,7,23,1,1,1,0.223789,,0.223789,0.621713,,0.621713,0.019241,,0.019241,0.597056,,0.597056
gsm8k_orgn_vs_gpqa_ver1,7,24,1,1,1,0.345,,0.345,0.693339,,0.693339,0.013119,,0.013119,0.487117,,0.487117
gsm8k_orgn_vs_gpqa_ver1,7,25,1,1,1,0.034951,,0.034951,0.32995,,0.32995,0.031787,,0.031787,1.084435,,1.084435
gsm8k_orgn_vs_gpqa_ver1,7,26,1,1,1,0.085192,,0.085192,0.347719,,0.347719,0.041527,,0.041527,1.2995,,1.2995
gsm8k_orgn_vs_gpqa_ver1,7,27,1,1,1,0.2046,,0.2046,0.567247,,0.567247,0.126521,,0.126521,0.625714,,0.625714
gsm8k_orgn_vs_gpqa_ver1,7,28,1,1,1,0.493986,,0.493986,0.754146,,0.754146,0.040315,,0.040315,0.386704,,0.386704
gsm8k_orgn_vs_gpqa_ver1,7,29,1,1,1,0.054814,,0.054814,0.437675,,0.437675,0.016613,,0.016613,0.997077,,0.997077
gsm8k_orgn_vs_gpqa_ver1,7,30,1,1,1,0.43068,,0.43068,0.776614,,0.776614,0.049469,,0.049469,0.208286,,0.208286
gsm8k_orgn_vs_gpqa_ver1,7,31,1,1,1,0.51553,,0.51553,0.81755,,0.81755,0.032404,,0.032404,0.233599,,0.233599
gsm8k_orgn_vs_gpqa_ver1,7,32,1,1,1,0.271966,,0.271966,0.536918,,0.536918,0.14825,,0.14825,0.59392,,0.59392
gsm8k_orgn_vs_gpqa_ver1,7,33,1,1,1,0.484076,,0.484076,0.799005,,0.799005,0.050896,,0.050896,0.180562,,0.180562
gsm8k_orgn_vs_gpqa_ver1,7,34,1,1,1,0.348335,,0.348335,0.575164,,0.575164,0.208726,,0.208726,1.068392,,1.068392
gsm8k_orgn_vs_gpqa_ver1,7,35,1,1,1,0.193585,,0.193585,0.706913,,0.706913,0.086128,,0.086128,0.883464,,0.883464
gsm8k_orgn_vs_gpqa_ver1,7,36,1,1,1,0.043924,,0.043924,0.371267,,0.371267,0.087139,,0.087139,1.774161,,1.774161
gsm8k_orgn_vs_gpqa_ver1,7,37,1,1,1,0.168596,,0.168596,0.51357,,0.51357,0.150411,,0.150411,0.788203,,0.788203
gsm8k_orgn_vs_gpqa_ver1,7,38,1,1,1,0.160374,,0.160374,0.591172,,0.591172,0.072232,,0.072232,0.731409,,0.731409
gsm8k_orgn_vs_gpqa_ver1,7,39,1,1,1,0.271923,,0.271923,0.524089,,0.524089,0.265397,,0.265397,1.955561,,1.955561
gsm8k_orgn_vs_gpqa_ver1,8,0,1,1,1,0.118382,,0.118382,0.606131,,0.606131,0.059411,,0.059411,0.591477,,0.591477
gsm8k_orgn_vs_gpqa_ver1,8,1,1,1,1,0.57553,,0.57553,0.842555,,0.842555,0.028813,,0.028813,0.23664,,0.23664
gsm8k_orgn_vs_gpqa_ver1,8,2,1,1,1,0.703175,,0.703175,0.885793,,0.885793,0.044161,,0.044161,0.146504,,0.146504
gsm8k_orgn_vs_gpqa_ver1,8,3,1,1,1,0.1359,,0.1359,0.609171,,0.609171,0.012264,,0.012264,0.890849,,0.890849
gsm8k_orgn_vs_gpqa_ver1,8,4,1,1,1,0.080113,,0.080113,0.457532,,0.457532,0.04127,,0.04127,1.519109,,1.519109
gsm8k_orgn_vs_gpqa_ver1,8,5,1,1,1,0.45695,,0.45695,0.765461,,0.765461,0.033169,,0.033169,0.595369,,0.595369
gsm8k_orgn_vs_gpqa_ver1,8,6,1,1,1,0.446901,,0.446901,0.817843,,0.817843,0.024894,,0.024894,0.515454,,0.515454
gsm8k_orgn_vs_gpqa_ver1,8,7,1,1,1,0.208792,,0.208792,0.590925,,0.590925,0.066889,,0.066889,1.285552,,1.285552
gsm8k_orgn_vs_gpqa_ver1,8,8,1,1,1,0.721557,,0.721557,0.907023,,0.907023,0.037191,,0.037191,0.165538,,0.165538
gsm8k_orgn_vs_gpqa_ver1,8,9,1,1,1,0.41648,,0.41648,0.825721,,0.825721,0.051148,,0.051148,0.594345,,0.594345
gsm8k_orgn_vs_gpqa_ver1,8,10,1,1,1,0.439951,,0.439951,0.75805,,0.75805,0.041951,,0.041951,0.24221,,0.24221
gsm8k_orgn_vs_gpqa_ver1,8,11,1,1,1,0.149922,,0.149922,0.566648,,0.566648,0.036483,,0.036483,0.436503,,0.436503
gsm8k_orgn_vs_gpqa_ver1,8,12,1,1,1,0.396911,,0.396911,0.767758,,0.767758,0.025315,,0.025315,0.807713,,0.807713
gsm8k_orgn_vs_gpqa_ver1,8,13,1,1,1,0.353187,,0.353187,0.718225,,0.718225,0.062666,,0.062666,0.49835,,0.49835
gsm8k_orgn_vs_gpqa_ver1,8,14,1,1,1,0.299392,,0.299392,0.700892,,0.700892,0.060395,,0.060395,0.291157,,0.291157
gsm8k_orgn_vs_gpqa_ver1,8,15,1,1,1,0.669745,,0.669745,0.855539,,0.855539,0.130669,,0.130669,0.278973,,0.278973
gsm8k_orgn_vs_gpqa_ver1,8,16,1,1,1,0.83285,,0.83285,0.958308,,0.958308,0.060358,,0.060358,0.159558,,0.159558
gsm8k_orgn_vs_gpqa_ver1,8,17,1,1,1,0.21825,,0.21825,0.538112,,0.538112,0.20885,,0.20885,0.977496,,0.977496
gsm8k_orgn_vs_gpqa_ver1,8,18,1,1,1,0.85967,,0.85967,0.952632,,0.952632,0.088614,,0.088614,0.139248,,0.139248
gsm8k_orgn_vs_gpqa_ver1,8,19,1,1,1,0.107211,,0.107211,0.408567,,0.408567,0.29323,,0.29323,1.16579,,1.16579
gsm8k_orgn_vs_gpqa_ver1,8,20,1,1,1,0.133876,,0.133876,0.469775,,0.469775,0.188369,,0.188369,1.65298,,1.65298
gsm8k_orgn_vs_gpqa_ver1,8,21,1,1,1,0.464229,,0.464229,0.767076,,0.767076,0.025651,,0.025651,0.860911,,0.860911
gsm8k_orgn_vs_gpqa_ver1,8,22,1,1,1,0.109151,,0.109151,0.498822,,0.498822,0.138138,,0.138138,1.483818,,1.483818
gsm8k_orgn_vs_gpqa_ver1,8,23,1,1,1,0.07743,,0.07743,0.441517,,0.441517,0.122121,,0.122121,1.880981,,1.880981
gsm8k_orgn_vs_gpqa_ver1,8,24,1,1,1,0.208953,,0.208953,0.571648,,0.571648,0.084953,,0.084953,1.059593,,1.059593
gsm8k_orgn_vs_gpqa_ver1,8,25,1,1,1,0.205594,,0.205594,0.620406,,0.620406,0.021851,,0.021851,0.781945,,0.781945
gsm8k_orgn_vs_gpqa_ver1,8,26,1,1,1,0.17236,,0.17236,0.603888,,0.603888,0.023029,,0.023029,0.935811,,0.935811
gsm8k_orgn_vs_gpqa_ver1,8,27,1,1,1,0.246886,,0.246886,0.65227,,0.65227,0.027801,,0.027801,0.900164,,0.900164
gsm8k_orgn_vs_gpqa_ver1,8,28,1,1,1,0.031542,,0.031542,0.474848,,0.474848,0.09294,,0.09294,1.281256,,1.281256
gsm8k_orgn_vs_gpqa_ver1,8,29,1,1,1,0.053891,,0.053891,0.365547,,0.365547,0.036613,,0.036613,1.60856,,1.60856
gsm8k_orgn_vs_gpqa_ver1,8,30,1,1,1,0.439323,,0.439323,0.765603,,0.765603,0.010588,,0.010588,0.466137,,0.466137
gsm8k_orgn_vs_gpqa_ver1,8,31,1,1,1,0.185967,,0.185967,0.577197,,0.577197,0.02731,,0.02731,0.758082,,0.758082
gsm8k_orgn_vs_gpqa_ver1,8,32,1,1,1,0.062326,,0.062326,0.458587,,0.458587,0.019982,,0.019982,0.88519,,0.88519
gsm8k_orgn_vs_gpqa_ver1,8,33,1,1,1,0.114017,,0.114017,0.553038,,0.553038,0.026167,,0.026167,0.705727,,0.705727
gsm8k_orgn_vs_gpqa_ver1,8,34,1,1,1,0.404268,,0.404268,0.727654,,0.727654,0.045625,,0.045625,0.662017,,0.662017
gsm8k_orgn_vs_gpqa_ver1,8,35,1,1,1,0.093696,,0.093696,0.440837,,0.440837,0.062267,,0.062267,1.767068,,1.767068
gsm8k_orgn_vs_gpqa_ver1,8,36,1,1,1,0.111146,,0.111146,0.555075,,0.555075,0.094946,,0.094946,1.461286,,1.461286
gsm8k_orgn_vs_gpqa_ver1,8,37,1,1,1,0.047438,,0.047438,0.516371,,0.516371,0.069743,,0.069743,1.390977,,1.390977
gsm8k_orgn_vs_gpqa_ver1,8,38,1,1,1,0.20155,,0.20155,0.595665,,0.595665,0.081158,,0.081158,0.78515,,0.78515
gsm8k_orgn_vs_gpqa_ver1,8,39,1,1,1,0.007123,,0.007123,0.496604,,0.496604,0.155311,,0.155311,2.10248,,2.10248
gsm8k_orgn_vs_gpqa_ver1,9,0,1,1,1,0.247238,,0.247238,0.711666,,0.711666,0.045812,,0.045812,1.042035,,1.042035
gsm8k_orgn_vs_gpqa_ver1,9,1,1,1,1,0.342884,,0.342884,0.714934,,0.714934,0.019892,,0.019892,0.785291,,0.785291
gsm8k_orgn_vs_gpqa_ver1,9,2,1,1,1,0.429362,,0.429362,0.786698,,0.786698,0.030873,,0.030873,0.744545,,0.744545
gsm8k_orgn_vs_gpqa_ver1,9,3,1,1,1,0.247177,,0.247177,0.698703,,0.698703,0.022956,,0.022956,1.545636,,1.545636
gsm8k_orgn_vs_gpqa_ver1,9,4,1,1,1,0.369478,,0.369478,0.736784,,0.736784,0.046053,,0.046053,0.578898,,0.578898
gsm8k_orgn_vs_gpqa_ver1,9,5,1,1,1,0.078015,,0.078015,0.573732,,0.573732,0.018412,,0.018412,1.317978,,1.317978
gsm8k_orgn_vs_gpqa_ver1,9,6,1,1,1,0.076531,,0.076531,0.611406,,0.611406,0.037713,,0.037713,1.265262,,1.265262
gsm8k_orgn_vs_gpqa_ver1,9,7,1,1,1,0.108657,,0.108657,0.522809,,0.522809,0.065049,,0.065049,1.174521,,1.174521
gsm8k_orgn_vs_gpqa_ver1,9,8,1,1,1,0.114758,,0.114758,0.488733,,0.488733,0.06441,,0.06441,1.017755,,1.017755
gsm8k_orgn_vs_gpqa_ver1,9,9,1,1,1,0.022819,,0.022819,0.471702,,0.471702,0.036536,,0.036536,1.473391,,1.473391
gsm8k_orgn_vs_gpqa_ver1,9,10,1,1,1,0.183593,,0.183593,0.611763,,0.611763,0.026691,,0.026691,0.856164,,0.856164
gsm8k_orgn_vs_gpqa_ver1,9,11,1,1,1,0.482749,,0.482749,0.748072,,0.748072,0.162412,,0.162412,0.844603,,0.844603
gsm8k_orgn_vs_gpqa_ver1,9,12,1,1,1,0.168969,,0.168969,0.63661,,0.63661,0.017038,,0.017038,1.084645,,1.084645
gsm8k_orgn_vs_gpqa_ver1,9,13,1,1,1,0.214275,,0.214275,0.678316,,0.678316,0.025565,,0.025565,0.908448,,0.908448
gsm8k_orgn_vs_gpqa_ver1,9,14,1,1,1,0.363152,,0.363152,0.783121,,0.783121,0.008822,,0.008822,0.589628,,0.589628
gsm8k_orgn_vs_gpqa_ver1,9,15,1,1,1,0.384091,,0.384091,0.78031,,0.78031,0.020091,,0.020091,0.828535,,0.828535
gsm8k_orgn_vs_gpqa_ver1,9,16,1,1,1,0.225031,,0.225031,0.69324,,0.69324,0.03548,,0.03548,1.284068,,1.284068
gsm8k_orgn_vs_gpqa_ver1,9,17,1,1,1,0.032337,,0.032337,0.431667,,0.431667,0.042407,,0.042407,2.021504,,2.021504
gsm8k_orgn_vs_gpqa_ver1,9,18,1,1,1,0.171401,,0.171401,0.633255,,0.633255,0.033677,,0.033677,1.232778,,1.232778
gsm8k_orgn_vs_gpqa_ver1,9,19,1,1,1,0.026712,,0.026712,0.53077,,0.53077,0.064704,,0.064704,1.202304,,1.202304
gsm8k_orgn_vs_gpqa_ver1,9,20,1,1,1,0.185296,,0.185296,0.567864,,0.567864,0.025306,,0.025306,0.709388,,0.709388
gsm8k_orgn_vs_gpqa_ver1,9,21,1,1,1,0.064162,,0.064162,0.457041,,0.457041,0.018081,,0.018081,1.132154,,1.132154
gsm8k_orgn_vs_gpqa_ver1,9,22,1,1,1,0.205785,,0.205785,0.631379,,0.631379,0.025235,,0.025235,0.984339,,0.984339
gsm8k_orgn_vs_gpqa_ver1,9,23,1,1,1,0.38532,,0.38532,0.725114,,0.725114,0.055977,,0.055977,0.608927,,0.608927
gsm8k_orgn_vs_gpqa_ver1,9,24,1,1,1,0.050424,,0.050424,0.42908,,0.42908,0.048288,,0.048288,1.305588,,1.305588
gsm8k_orgn_vs_gpqa_ver1,9,25,1,1,1,0.044072,,0.044072,0.44239,,0.44239,0.024448,,0.024448,1.038297,,1.038297
gsm8k_orgn_vs_gpqa_ver1,9,26,1,1,1,0.040904,,0.040904,0.431173,,0.431173,0.023558,,0.023558,1.882712,,1.882712
gsm8k_orgn_vs_gpqa_ver1,9,27,1,1,1,0.13222,,0.13222,0.585138,,0.585138,0.040411,,0.040411,0.618165,,0.618165
gsm8k_orgn_vs_gpqa_ver1,9,28,1,1,1,0.094998,,0.094998,0.539501,,0.539501,0.021135,,0.021135,0.897967,,0.897967
gsm8k_orgn_vs_gpqa_ver1,9,29,1,1,1,0.117172,,0.117172,0.538976,,0.538976,0.015572,,0.015572,0.944445,,0.944445
gsm8k_orgn_vs_gpqa_ver1,9,30,1,1,1,0.244507,,0.244507,0.667921,,0.667921,0.024759,,0.024759,0.500278,,0.500278
gsm8k_orgn_vs_gpqa_ver1,9,31,1,1,1,0.682734,,0.682734,0.885045,,0.885045,0.084759,,0.084759,0.275095,,0.275095
gsm8k_orgn_vs_gpqa_ver1,9,32,1,1,1,0.565359,,0.565359,0.852373,,0.852373,0.044801,,0.044801,0.465971,,0.465971
gsm8k_orgn_vs_gpqa_ver1,9,33,1,1,1,0.178432,,0.178432,0.642916,,0.642916,0.038288,,0.038288,0.805044,,0.805044
gsm8k_orgn_vs_gpqa_ver1,9,34,1,1,1,0.24735,,0.24735,0.701998,,0.701998,0.069959,,0.069959,0.561785,,0.561785
gsm8k_orgn_vs_gpqa_ver1,9,35,1,1,1,0.914956,,0.914956,0.967977,,0.967977,0.026375,,0.026375,0.036147,,0.036147
gsm8k_orgn_vs_gpqa_ver1,9,36,1,1,1,0.583504,,0.583504,0.869928,,0.869928,0.04264,,0.04264,0.312631,,0.312631
gsm8k_orgn_vs_gpqa_ver1,9,37,1,1,1,0.694754,,0.694754,0.895889,,0.895889,0.053471,,0.053471,0.173906,,0.173906
gsm8k_orgn_vs_gpqa_ver1,9,38,1,1,1,0.826499,,0.826499,0.941483,,0.941483,0.04997,,0.04997,0.098988,,0.098988
gsm8k_orgn_vs_gpqa_ver1,9,39,1,1,1,0.728284,,0.728284,0.924627,,0.924627,0.021093,,0.021093,0.225533,,0.225533
gsm8k_orgn_vs_gpqa_ver1,10,0,1,1,1,0.092082,,0.092082,0.599705,,0.599705,0.032698,,0.032698,1.2927,,1.2927
gsm8k_orgn_vs_gpqa_ver1,10,1,1,1,1,0.201083,,0.201083,0.648211,,0.648211,0.012625,,0.012625,0.904948,,0.904948
gsm8k_orgn_vs_gpqa_ver1,10,2,1,1,1,0.555717,,0.555717,0.836586,,0.836586,0.022365,,0.022365,0.459978,,0.459978
gsm8k_orgn_vs_gpqa_ver1,10,3,1,1,1,0.029087,,0.029087,0.445492,,0.445492,0.012835,,0.012835,1.870795,,1.870795
gsm8k_orgn_vs_gpqa_ver1,10,4,1,1,1,0.664585,,0.664585,0.874324,,0.874324,0.058136,,0.058136,0.315695,,0.315695
gsm8k_orgn_vs_gpqa_ver1,10,5,1,1,1,0.447063,,0.447063,0.80776,,0.80776,0.04873,,0.04873,0.446978,,0.446978
gsm8k_orgn_vs_gpqa_ver1,10,6,1,1,1,0.208085,,0.208085,0.572151,,0.572151,0.066434,,0.066434,0.787703,,0.787703
gsm8k_orgn_vs_gpqa_ver1,10,7,1,1,1,0.375496,,0.375496,0.729823,,0.729823,0.070677,,0.070677,0.488084,,0.488084
gsm8k_orgn_vs_gpqa_ver1,10,8,1,1,1,0.719812,,0.719812,0.900313,,0.900313,0.038286,,0.038286,0.133388,,0.133388
gsm8k_orgn_vs_gpqa_ver1,10,9,1,1,1,0.712988,,0.712988,0.905265,,0.905265,0.032501,,0.032501,0.171029,,0.171029
gsm8k_orgn_vs_gpqa_ver1,10,10,1,1,1,0.019846,,0.019846,0.42847,,0.42847,0.018462,,0.018462,1.727559,,1.727559
gsm8k_orgn_vs_gpqa_ver1,10,11,1,1,1,0.05654,,0.05654,0.487706,,0.487706,0.022186,,0.022186,1.591727,,1.591727
gsm8k_orgn_vs_gpqa_ver1,10,12,1,1,1,0.027568,,0.027568,0.44676,,0.44676,0.014107,,0.014107,1.945387,,1.945387
gsm8k_orgn_vs_gpqa_ver1,10,13,1,1,1,0.039742,,0.039742,0.447676,,0.447676,0.010352,,0.010352,1.600079,,1.600079
gsm8k_orgn_vs_gpqa_ver1,10,14,1,1,1,0.023831,,0.023831,0.388416,,0.388416,0.018575,,0.018575,1.331408,,1.331408
gsm8k_orgn_vs_gpqa_ver1,10,15,1,1,1,0.063931,,0.063931,0.384352,,0.384352,0.025483,,0.025483,0.806069,,0.806069
gsm8k_orgn_vs_gpqa_ver1,10,16,1,1,1,0.255151,,0.255151,0.625474,,0.625474,0.060658,,0.060658,0.313884,,0.313884
gsm8k_orgn_vs_gpqa_ver1,10,17,1,1,1,0.445712,,0.445712,0.795034,,0.795034,0.02916,,0.02916,0.206503,,0.206503
gsm8k_orgn_vs_gpqa_ver1,10,18,1,1,1,0.11746,,0.11746,0.475812,,0.475812,0.095426,,0.095426,0.574296,,0.574296
gsm8k_orgn_vs_gpqa_ver1,10,19,1,1,1,0.051565,,0.051565,0.316591,,0.316591,0.035094,,0.035094,1.462644,,1.462644
gsm8k_orgn_vs_gpqa_ver1,10,20,1,1,1,0.062573,,0.062573,0.457336,,0.457336,0.040046,,0.040046,1.236267,,1.236267
gsm8k_orgn_vs_gpqa_ver1,10,21,1,1,1,0.231723,,0.231723,0.648287,,0.648287,0.020962,,0.020962,1.092319,,1.092319
gsm8k_orgn_vs_gpqa_ver1,10,22,1,1,1,0.091674,,0.091674,0.504301,,0.504301,0.050609,,0.050609,1.04491,,1.04491
gsm8k_orgn_vs_gpqa_ver1,10,23,1,1,1,0.199293,,0.199293,0.642421,,0.642421,0.026032,,0.026032,1.358203,,1.358203
gsm8k_orgn_vs_gpqa_ver1,10,24,1,1,1,0.121893,,0.121893,0.527395,,0.527395,0.026031,,0.026031,1.23391,,1.23391
gsm8k_orgn_vs_gpqa_ver1,10,25,1,1,1,0.031122,,0.031122,0.494868,,0.494868,0.019345,,0.019345,1.3329,,1.3329
gsm8k_orgn_vs_gpqa_ver1,10,26,1,1,1,0.032925,,0.032925,0.479435,,0.479435,0.01473,,0.01473,1.546319,,1.546319
gsm8k_orgn_vs_gpqa_ver1,10,27,1,1,1,0.021338,,0.021338,0.456148,,0.456148,0.011411,,0.011411,1.944912,,1.944912
gsm8k_orgn_vs_gpqa_ver1,10,28,1,1,1,0.144669,,0.144669,0.631136,,0.631136,0.013473,,0.013473,1.22147,,1.22147
gsm8k_orgn_vs_gpqa_ver1,10,29,1,1,1,0.365614,,0.365614,0.720923,,0.720923,0.012037,,0.012037,0.816812,,0.816812
gsm8k_orgn_vs_gpqa_ver1,10,30,1,1,1,0.233406,,0.233406,0.630073,,0.630073,0.012511,,0.012511,1.105849,,1.105849
gsm8k_orgn_vs_gpqa_ver1,10,31,1,1,1,0.086444,,0.086444,0.453241,,0.453241,0.030104,,0.030104,1.31965,,1.31965
gsm8k_orgn_vs_gpqa_ver1,10,32,1,1,1,0.041846,,0.041846,0.424296,,0.424296,0.028166,,0.028166,2.283367,,2.283367
gsm8k_orgn_vs_gpqa_ver1,10,33,1,1,1,0.052198,,0.052198,0.373048,,0.373048,0.05192,,0.05192,1.963283,,1.963283
gsm8k_orgn_vs_gpqa_ver1,10,34,1,1,1,0.186163,,0.186163,0.566467,,0.566467,0.026769,,0.026769,1.05714,,1.05714
gsm8k_orgn_vs_gpqa_ver1,10,35,1,1,1,0.122647,,0.122647,0.546945,,0.546945,0.051655,,0.051655,2.121701,,2.121701
gsm8k_orgn_vs_gpqa_ver1,10,36,1,1,1,0.360165,,0.360165,0.729762,,0.729762,0.019833,,0.019833,1.124236,,1.124236
gsm8k_orgn_vs_gpqa_ver1,10,37,1,1,1,0.076361,,0.076361,0.459389,,0.459389,0.023331,,0.023331,2.222067,,2.222067
gsm8k_orgn_vs_gpqa_ver1,10,38,1,1,1,0.241374,,0.241374,0.643447,,0.643447,0.041768,,0.041768,1.040514,,1.040514
gsm8k_orgn_vs_gpqa_ver1,10,39,1,1,1,0.103431,,0.103431,0.526311,,0.526311,0.045136,,0.045136,1.893144,,1.893144
gsm8k_orgn_vs_gpqa_ver1,11,0,1,1,1,0.015702,,0.015702,0.328986,,0.328986,0.028424,,0.028424,1.870203,,1.870203
gsm8k_orgn_vs_gpqa_ver1,11,1,1,1,1,0.064161,,0.064161,0.476241,,0.476241,0.017992,,0.017992,1.625596,,1.625596
gsm8k_orgn_vs_gpqa_ver1,11,2,1,1,1,0.113312,,0.113312,0.526621,,0.526621,0.014134,,0.014134,1.805373,,1.805373
gsm8k_orgn_vs_gpqa_ver1,11,3,1,1,1,0.062589,,0.062589,0.475756,,0.475756,0.042061,,0.042061,1.870988,,1.870988
gsm8k_orgn_vs_gpqa_ver1,11,4,1,1,1,0.023852,,0.023852,0.39767,,0.39767,0.021704,,0.021704,1.909266,,1.909266
gsm8k_orgn_vs_gpqa_ver1,11,5,1,1,1,0.038588,,0.038588,0.339263,,0.339263,0.032918,,0.032918,2.532589,,2.532589
gsm8k_orgn_vs_gpqa_ver1,11,6,1,1,1,0.240008,,0.240008,0.606782,,0.606782,0.03657,,0.03657,1.179074,,1.179074
gsm8k_orgn_vs_gpqa_ver1,11,7,1,1,1,0.523623,,0.523623,0.790398,,0.790398,0.091302,,0.091302,0.52779,,0.52779
gsm8k_orgn_vs_gpqa_ver1,11,8,1,1,1,0.254973,,0.254973,0.62617,,0.62617,0.040527,,0.040527,1.208769,,1.208769
gsm8k_orgn_vs_gpqa_ver1,11,9,1,1,1,0.203151,,0.203151,0.552628,,0.552628,0.074172,,0.074172,1.030334,,1.030334
gsm8k_orgn_vs_gpqa_ver1,11,10,1,1,1,0.02808,,0.02808,0.433089,,0.433089,0.04843,,0.04843,1.848748,,1.848748
gsm8k_orgn_vs_gpqa_ver1,11,11,1,1,1,0.335307,,0.335307,0.691909,,0.691909,0.020775,,0.020775,0.989202,,0.989202
gsm8k_orgn_vs_gpqa_ver1,11,12,1,1,1,0.145421,,0.145421,0.601559,,0.601559,0.026928,,0.026928,1.346389,,1.346389
gsm8k_orgn_vs_gpqa_ver1,11,13,1,1,1,0.012782,,0.012782,0.311688,,0.311688,0.085113,,0.085113,2.049677,,2.049677
gsm8k_orgn_vs_gpqa_ver1,11,14,1,1,1,0.048517,,0.048517,0.365998,,0.365998,0.094463,,0.094463,2.325309,,2.325309
gsm8k_orgn_vs_gpqa_ver1,11,15,1,1,1,0.553357,,0.553357,0.813007,,0.813007,0.128017,,0.128017,1.145056,,1.145056
gsm8k_orgn_vs_gpqa_ver1,11,16,1,1,1,0.079444,,0.079444,0.449421,,0.449421,0.01812,,0.01812,1.632718,,1.632718
gsm8k_orgn_vs_gpqa_ver1,11,17,1,1,1,0.255747,,0.255747,0.63434,,0.63434,0.052148,,0.052148,1.077547,,1.077547
gsm8k_orgn_vs_gpqa_ver1,11,18,1,1,1,0.296116,,0.296116,0.703049,,0.703049,0.032752,,0.032752,0.96549,,0.96549
gsm8k_orgn_vs_gpqa_ver1,11,19,1,1,1,0.049598,,0.049598,0.342921,,0.342921,0.026682,,0.026682,2.312199,,2.312199
gsm8k_orgn_vs_gpqa_ver1,11,20,1,1,1,0.148397,,0.148397,0.531962,,0.531962,0.030282,,0.030282,1.567501,,1.567501
gsm8k_orgn_vs_gpqa_ver1,11,21,1,1,1,0.422429,,0.422429,0.777447,,0.777447,0.037602,,0.037602,0.812188,,0.812188
gsm8k_orgn_vs_gpqa_ver1,11,22,1,1,1,0.069087,,0.069087,0.486433,,0.486433,0.073818,,0.073818,2.117802,,2.117802
gsm8k_orgn_vs_gpqa_ver1,11,23,1,1,1,0.135398,,0.135398,0.601659,,0.601659,0.095364,,0.095364,1.501061,,1.501061
gsm8k_orgn_vs_gpqa_ver1,11,24,1,1,1,0.141404,,0.141404,0.59598,,0.59598,0.052471,,0.052471,1.464003,,1.464003
gsm8k_orgn_vs_gpqa_ver1,11,25,1,1,1,0.051182,,0.051182,0.452831,,0.452831,0.018514,,0.018514,1.479054,,1.479054
gsm8k_orgn_vs_gpqa_ver1,11,26,1,1,1,0.084208,,0.084208,0.522007,,0.522007,0.014425,,0.014425,1.745017,,1.745017
gsm8k_orgn_vs_gpqa_ver1,11,27,1,1,1,0.046909,,0.046909,0.502516,,0.502516,0.022613,,0.022613,1.269141,,1.269141
gsm8k_orgn_vs_gpqa_ver1,11,28,1,1,1,0.098808,,0.098808,0.512808,,0.512808,0.030507,,0.030507,1.255859,,1.255859
gsm8k_orgn_vs_gpqa_ver1,11,29,1,1,1,0.047715,,0.047715,0.425549,,0.425549,0.020814,,0.020814,1.469366,,1.469366
gsm8k_orgn_vs_gpqa_ver1,11,30,1,1,1,0.185065,,0.185065,0.603892,,0.603892,0.011627,,0.011627,1.276856,,1.276856
gsm8k_orgn_vs_gpqa_ver1,11,31,1,1,1,0.128267,,0.128267,0.596146,,0.596146,0.03245,,0.03245,1.231533,,1.231533
gsm8k_orgn_vs_gpqa_ver1,11,32,1,1,1,0.018732,,0.018732,0.370608,,0.370608,0.02181,,0.02181,2.609837,,2.609837
gsm8k_orgn_vs_gpqa_ver1,11,33,1,1,1,0.039536,,0.039536,0.429554,,0.429554,0.020336,,0.020336,1.640695,,1.640695
gsm8k_orgn_vs_gpqa_ver1,11,34,1,1,1,0.078463,,0.078463,0.509092,,0.509092,0.017229,,0.017229,1.470496,,1.470496
gsm8k_orgn_vs_gpqa_ver1,11,35,1,1,1,0.394983,,0.394983,0.745808,,0.745808,0.025316,,0.025316,0.756097,,0.756097
gsm8k_orgn_vs_gpqa_ver1,11,36,1,1,1,0.271149,,0.271149,0.658852,,0.658852,0.021868,,0.021868,0.404174,,0.404174
gsm8k_orgn_vs_gpqa_ver1,11,37,1,1,1,0.656412,,0.656412,0.852615,,0.852615,0.014925,,0.014925,0.22882,,0.22882
gsm8k_orgn_vs_gpqa_ver1,11,38,1,1,1,0.332722,,0.332722,0.701045,,0.701045,0.080244,,0.080244,0.427254,,0.427254
gsm8k_orgn_vs_gpqa_ver1,11,39,1,1,1,0.37001,,0.37001,0.722686,,0.722686,0.015435,,0.015435,0.345723,,0.345723
gsm8k_orgn_vs_gpqa_ver1,12,0,1,1,1,0.388465,,0.388465,0.75325,,0.75325,0.065563,,0.065563,1.006641,,1.006641
